TRANSACTION_ID,CUST_ID,AMOUNT,TRANSACTION_TYPE,TRANSACTION_DATE,DESCRIPTION
457,6384,2266.9,Purchase,2024-06-19,Purchase from coffee shop
458,5196,3977.46,Refund,2025-04-11,Refund for returned item
459,5435,3240.54,Deposit,2024-08-03,Check deposit
460,6114,2303.94,Deposit,2024-08-02,Check deposit
461,4,1092.02,Withdrawal,2025-07-18,Cash withdrawal from ATM
462,1550,4622.87,Withdrawal,2024-06-20,Cash withdrawal from ATM
463,4076,2010.47,Payment,2024-05-05,Payment via credit card
464,8525,3737.44,Refund,2024-05-04,Refund for returned item
465,1162,4011.37,Payment,2024-07-12,Payment via credit card
466,3588,1848.95,Withdrawal,2024-04-26,Cash withdrawal from ATM
467,8504,3423.43,Refund,2023-09-22,Refund for returned item
468,5870,2864.93,Withdrawal,2024-02-10,Cash withdrawal from ATM
469,3541,4416.95,Payment,2025-06-17,Payment via mobile app
470,1354,1474.25,Withdrawal,2025-03-20,Cash withdrawal from ATM
471,9868,4797.17,Refund,2025-04-16,Refund for returned item
472,3385,4425.23,Withdrawal,2024-02-08,Cash withdrawal from ATM
473,6710,727.03,Deposit,2024-02-27,Check deposit
474,3942,3230.47,Payment,2024-05-12,Payment via mobile app
475,1258,4631.34,Withdrawal,2023-12-03,Cash withdrawal from ATM
476,9021,2070.26,Refund,2024-01-07,Refund for returned item
477,8275,4921.03,Refund,2024-09-04,Refund for returned item
478,8422,2786.85,Withdrawal,2024-06-27,Cash withdrawal from ATM
479,2520,39.22,Deposit,2024-10-04,Check deposit
480,1078,1983.51,Refund,2024-04-12,Refund for returned item
481,8273,4612.89,Payment,2024-09-06,Payment via cash
482,33,1838.85,Payment,2025-03-22,Payment via cash
483,1689,1004.7,Payment,2025-07-08,Payment via mobile app
484,1117,2786.69,Withdrawal,2024-06-20,Cash withdrawal from ATM
485,7314,1004.38,Withdrawal,2024-12-22,Cash withdrawal from ATM
486,6260,4889.81,Payment,2024-06-15,Payment via mobile app
487,4715,4858.12,Payment,2023-09-18,Payment via cash
488,2139,3353.18,Withdrawal,2024-10-30,Cash withdrawal from ATM
489,18,233.67,Refund,2025-04-25,Refund for returned item
490,5299,411.76,Deposit,2024-08-05,Check deposit
491,6363,460.14,Deposit,2025-03-16,Check deposit
492,856,3197.2,Deposit,2023-11-19,Check deposit
493,8838,1925.51,Refund,2024-02-16,Refund for returned item
494,1963,3966.99,Withdrawal,2023-09-05,Cash withdrawal from ATM
495,9958,4706.5,Deposit,2024-08-29,Check deposit
496,62,3856.51,Purchase,2025-07-10,Purchase from clothing
497,5412,3093.71,Deposit,2025-03-09,Check deposit
498,9628,4029.67,Payment,2023-10-07,Payment via cash
499,1284,4589.34,Deposit,2025-06-20,Check deposit
500,2699,2432.24,Payment,2025-01-14,Payment via bank transfer
501,5949,4452.3,Deposit,2024-12-03,Check deposit
502,5096,185.16,Refund,2025-05-15,Refund for returned item
503,3174,1415.09,Withdrawal,2023-09-20,Cash withdrawal from ATM
504,972,233.77,Purchase,2023-09-08,Purchase from coffee shop
505,5101,4457.26,Withdrawal,2023-10-14,Cash withdrawal from ATM
506,6788,4416.19,Purchase,2024-07-21,Purchase from grocery
507,6589,1812.06,Deposit,2024-06-05,Check deposit
508,2203,2973.85,Deposit,2024-09-12,Check deposit
509,8333,3515.96,Withdrawal,2024-02-24,Cash withdrawal from ATM
510,2126,427.35,Purchase,2025-03-25,Purchase from grocery
511,4889,533.63,Payment,2025-01-27,Payment via cash
512,4751,2076.07,Payment,2024-09-13,Payment via bank transfer
513,217,2770.48,Purchase,2024-03-03,Purchase from electronics
514,3555,1107.56,Withdrawal,2025-07-09,Cash withdrawal from ATM
515,9384,3219.17,Payment,2024-07-08,Payment via credit card
516,8412,4939.02,Deposit,2024-08-28,Check deposit
517,986,1875.29,Withdrawal,2024-02-24,Cash withdrawal from ATM
518,294,1190.7,Withdrawal,2023-10-09,Cash withdrawal from ATM
519,7520,3556.05,Refund,2025-08-02,Refund for returned item
520,5932,2848.29,Deposit,2025-03-04,Check deposit
521,2786,4162.05,Payment,2025-05-11,Payment via credit card
522,6938,2304.99,Payment,2023-12-16,Payment via credit card
523,1159,2607.92,Withdrawal,2023-10-10,Cash withdrawal from ATM
524,3859,4679.49,Withdrawal,2024-04-27,Cash withdrawal from ATM
525,210,3821.54,Deposit,2023-11-11,Check deposit
526,1247,2977.3,Withdrawal,2025-05-23,Cash withdrawal from ATM
527,7944,2707.72,Withdrawal,2024-08-18,Cash withdrawal from ATM
528,5815,278.72,Deposit,2024-03-17,Check deposit
529,473,4133.19,Refund,2024-10-04,Refund for returned item
530,8704,151.22,Deposit,2024-01-23,Check deposit
531,6199,1103.97,Purchase,2024-04-08,Purchase from gas station
532,678,3144.79,Refund,2023-10-23,Refund for returned item
533,3479,1552.42,Purchase,2023-10-09,Purchase from grocery
534,7519,4315.98,Refund,2025-04-23,Refund for returned item
535,2937,2721.74,Withdrawal,2024-07-21,Cash withdrawal from ATM
536,6495,3247.94,Payment,2024-04-01,Payment via bank transfer
537,4931,1693.71,Withdrawal,2024-11-28,Cash withdrawal from ATM
538,8257,1102.27,Deposit,2025-06-27,Check deposit
539,9874,1387.02,Refund,2023-11-22,Refund for returned item
540,7079,1297.71,Purchase,2025-07-30,Purchase from gas station
541,8087,545.24,Purchase,2024-03-03,Purchase from grocery
542,6418,3433.49,Deposit,2025-02-27,Check deposit
543,9027,3868.38,Deposit,2023-11-13,Check deposit
544,2516,2771.65,Deposit,2024-08-24,Check deposit
545,4045,1000.71,Deposit,2024-11-09,Check deposit
546,9686,3548.14,Purchase,2024-10-30,Purchase from coffee shop
547,4245,292.8,Payment,2024-02-28,Payment via mobile app
548,7296,2382.97,Refund,2024-02-20,Refund for returned item
549,2937,454.58,Refund,2025-05-31,Refund for returned item
550,7898,59.72,Purchase,2023-10-28,Purchase from gas station
551,9336,3415.9,Purchase,2025-03-24,Purchase from online store
552,1858,4785.62,Withdrawal,2025-05-30,Cash withdrawal from ATM
553,6673,1595.39,Withdrawal,2024-02-22,Cash withdrawal from ATM
554,2710,926.12,Deposit,2024-01-26,Check deposit
555,9214,4514.02,Deposit,2023-11-08,Check deposit
556,6639,1508.24,Purchase,2024-01-22,Purchase from grocery
557,613,3158.09,Refund,2023-10-31,Refund for returned item
558,4502,3709.22,Deposit,2023-09-27,Check deposit
559,5641,3082.85,Withdrawal,2024-05-09,Cash withdrawal from ATM
560,1358,88.45,Deposit,2024-03-05,Check deposit
561,1386,4855.18,Purchase,2024-01-09,Purchase from electronics
562,1546,724.35,Withdrawal,2023-09-05,Cash withdrawal from ATM
563,9307,1561.96,Withdrawal,2023-09-05,Cash withdrawal from ATM
564,4762,2277.98,Refund,2025-06-11,Refund for returned item
565,5523,3167.84,Refund,2023-08-08,Refund for returned item
566,5894,247.47,Withdrawal,2024-01-19,Cash withdrawal from ATM
567,8344,538.13,Payment,2024-04-11,Payment via bank transfer
568,8384,4531.12,Refund,2025-01-29,Refund for returned item
569,6921,1281.23,Purchase,2024-08-03,Purchase from clothing
570,8980,994.39,Deposit,2023-12-30,Check deposit
571,2827,1211.93,Payment,2023-11-21,Payment via bank transfer
572,5332,4357.64,Purchase,2024-11-05,Purchase from clothing
573,4911,2860.39,Withdrawal,2023-10-11,Cash withdrawal from ATM
574,2725,714.77,Refund,2024-05-19,Refund for returned item
575,9045,917.78,Payment,2025-01-18,Payment via credit card
576,64,4202.31,Payment,2024-10-24,Payment via credit card
577,9175,3127.04,Refund,2025-05-10,Refund for returned item
578,3017,1260.25,Deposit,2023-12-30,Check deposit
579,2405,818.09,Deposit,2024-01-04,Check deposit
580,1989,1045.47,Withdrawal,2024-08-20,Cash withdrawal from ATM
581,5453,1115.65,Deposit,2024-02-27,Check deposit
582,3271,4033.9,Withdrawal,2025-06-28,Cash withdrawal from ATM
583,9609,589.79,Deposit,2024-01-30,Check deposit
584,435,748.41,Refund,2024-11-11,Refund for returned item
585,8100,2568.57,Deposit,2025-07-20,Check deposit
586,2825,3203.8,Payment,2025-02-01,Payment via cash
587,1472,1967.13,Purchase,2025-03-20,Purchase from electronics
588,2223,269.72,Withdrawal,2024-06-06,Cash withdrawal from ATM
589,2858,4288.63,Withdrawal,2025-07-24,Cash withdrawal from ATM
590,6596,720.11,Purchase,2024-07-04,Purchase from online store
591,7543,4420.98,Purchase,2025-02-23,Purchase from electronics
592,6805,33.25,Purchase,2025-05-16,Purchase from online store
593,2848,514.61,Purchase,2024-02-14,Purchase from coffee shop
594,1347,3531.7,Withdrawal,2025-03-05,Cash withdrawal from ATM
595,8478,3643.85,Purchase,2025-04-04,Purchase from online store
596,2166,2790.57,Purchase,2024-04-04,Purchase from electronics
597,7908,3045.54,Purchase,2025-01-14,Purchase from clothing
598,9007,4154.49,Deposit,2025-01-20,Check deposit
599,2371,3648.22,Payment,2025-04-26,Payment via credit card
600,3899,4504.35,Deposit,2024-09-13,Check deposit
601,2736,3184.97,Purchase,2025-03-25,Purchase from clothing
602,324,3959.16,Refund,2023-08-22,Refund for returned item
603,3860,1271.78,Payment,2024-06-13,Payment via mobile app
604,791,3329.83,Refund,2025-05-22,Refund for returned item
605,1086,4054.97,Purchase,2025-03-30,Purchase from coffee shop
606,3978,336.88,Refund,2023-10-14,Refund for returned item
607,2434,4590.64,Deposit,2024-12-26,Check deposit
608,7776,2010.67,Deposit,2024-03-24,Check deposit
609,1801,1691.13,Refund,2023-12-05,Refund for returned item
610,7648,898.88,Deposit,2024-06-18,Check deposit
611,3168,1632.39,Deposit,2024-06-19,Check deposit
612,7324,4908.14,Purchase,2025-03-11,Purchase from gas station
613,539,1955.84,Withdrawal,2024-08-24,Cash withdrawal from ATM
614,7836,2764.29,Refund,2025-04-13,Refund for returned item
615,6031,4444.23,Payment,2023-11-09,Payment via bank transfer
616,8845,3771.53,Payment,2025-04-28,Payment via cash
617,8439,2186.97,Deposit,2023-09-20,Check deposit
618,1071,1858.96,Purchase,2025-03-21,Purchase from gas station
619,9515,475.46,Payment,2024-11-21,Payment via credit card
620,1207,466.4,Payment,2023-10-13,Payment via mobile app
621,6707,4988.83,Purchase,2024-03-31,Purchase from grocery
622,2151,2001.86,Refund,2024-10-04,Refund for returned item
623,8136,3485.08,Deposit,2025-06-10,Check deposit
624,1201,1124.82,Refund,2023-11-06,Refund for returned item
625,9437,4877.38,Withdrawal,2025-05-05,Cash withdrawal from ATM
626,5411,4491.48,Withdrawal,2024-02-07,Cash withdrawal from ATM
627,7248,3599.96,Withdrawal,2024-09-03,Cash withdrawal from ATM
628,4653,2759.92,Purchase,2023-11-16,Purchase from grocery
629,6493,3614.91,Withdrawal,2023-12-26,Cash withdrawal from ATM
630,977,2215.21,Purchase,2024-07-09,Purchase from gas station
631,3986,128.77,Withdrawal,2023-08-21,Cash withdrawal from ATM
632,7560,4909.92,Withdrawal,2024-05-26,Cash withdrawal from ATM
633,5779,3547.04,Deposit,2025-06-22,Check deposit
634,9510,2346.3,Refund,2025-01-31,Refund for returned item
635,5533,4836.17,Refund,2023-09-16,Refund for returned item
636,5547,2425.8,Payment,2024-11-20,Payment via cash
637,2860,343.07,Payment,2024-04-12,Payment via credit card
638,6385,2167.77,Deposit,2024-12-11,Check deposit
639,9426,4005.04,Purchase,2025-03-05,Purchase from online store
640,5449,4106.89,Purchase,2024-01-18,Purchase from online store
641,1633,3450.62,Purchase,2024-05-21,Purchase from gas station
642,2325,848.55,Deposit,2023-10-01,Check deposit
643,1914,2003.22,Deposit,2024-11-28,Check deposit
644,9052,2253.8,Deposit,2025-05-08,Check deposit
645,3127,4317.83,Withdrawal,2024-04-05,Cash withdrawal from ATM
646,184,997.09,Refund,2025-07-06,Refund for returned item
647,5025,466.46,Deposit,2023-09-05,Check deposit
648,8739,3944.99,Payment,2023-09-27,Payment via bank transfer
649,1186,3474.84,Deposit,2025-04-13,Check deposit
650,3801,1316.71,Refund,2024-07-01,Refund for returned item
651,2468,1315.89,Withdrawal,2023-09-19,Cash withdrawal from ATM
652,6041,1086.34,Purchase,2024-04-13,Purchase from coffee shop
653,2079,3258.2,Purchase,2024-07-03,Purchase from gas station
654,2594,1757.3,Deposit,2024-07-03,Check deposit
655,1403,849.93,Deposit,2024-05-02,Check deposit
656,4760,2721.59,Refund,2023-11-08,Refund for returned item
657,1424,4755.33,Refund,2024-01-16,Refund for returned item
658,8732,4784.02,Payment,2024-04-14,Payment via bank transfer
659,401,3030.86,Payment,2025-01-16,Payment via mobile app
660,4102,1886.72,Withdrawal,2024-02-04,Cash withdrawal from ATM
661,1798,4599.5,Refund,2024-10-25,Refund for returned item
662,4703,2923.94,Deposit,2025-07-16,Check deposit
663,6741,2401.17,Withdrawal,2025-01-05,Cash withdrawal from ATM
664,1782,3928.54,Withdrawal,2024-07-16,Cash withdrawal from ATM
665,8299,4334.06,Deposit,2023-12-23,Check deposit
666,7414,2992.39,Payment,2024-06-28,Payment via mobile app
667,1993,1423.92,Refund,2024-05-29,Refund for returned item
668,7848,405.37,Payment,2024-02-14,Payment via cash
669,1448,3981.15,Purchase,2023-10-22,Purchase from electronics
670,7369,2154.4,Deposit,2025-03-07,Check deposit
671,5527,2919.73,Withdrawal,2025-02-11,Cash withdrawal from ATM
672,285,3261.11,Refund,2024-02-29,Refund for returned item
673,3262,4014.67,Payment,2024-03-19,Payment via credit card
674,5242,17.66,Payment,2025-05-22,Payment via mobile app
675,1232,2413.91,Refund,2024-06-05,Refund for returned item
676,9759,449.05,Deposit,2024-10-24,Check deposit
677,3330,163.87,Withdrawal,2023-09-13,Cash withdrawal from ATM
678,8598,1987.25,Refund,2024-09-04,Refund for returned item
679,6931,325.58,Payment,2024-01-18,Payment via bank transfer
680,8014,3145.03,Deposit,2024-05-18,Check deposit
681,248,2168.11,Deposit,2025-06-12,Check deposit
682,4046,2361.69,Refund,2024-11-12,Refund for returned item
683,2678,779.62,Withdrawal,2024-04-12,Cash withdrawal from ATM
684,2141,574.87,Payment,2023-09-17,Payment via cash
685,6527,3115.69,Deposit,2025-04-17,Check deposit
686,8455,3535.38,Payment,2023-08-23,Payment via bank transfer
687,6190,2829.14,Withdrawal,2024-08-22,Cash withdrawal from ATM
688,8364,2157.57,Payment,2024-09-20,Payment via cash
689,3130,3728.76,Deposit,2024-02-16,Check deposit
690,6094,747.73,Purchase,2024-10-12,Purchase from clothing
691,2781,1141.59,Purchase,2025-02-08,Purchase from coffee shop
692,9742,440.7,Withdrawal,2024-01-04,Cash withdrawal from ATM
693,6568,343.57,Refund,2024-09-21,Refund for returned item
694,60,4087.05,Purchase,2024-11-24,Purchase from online store
695,4875,616.62,Refund,2024-08-09,Refund for returned item
696,9858,1589.1,Payment,2024-11-09,Payment via cash
697,1705,741.01,Purchase,2024-02-05,Purchase from clothing
698,5258,2736.98,Refund,2024-11-02,Refund for returned item
699,8795,411.6,Purchase,2023-12-18,Purchase from electronics
700,6000,4794.52,Deposit,2024-08-23,Check deposit
701,7014,292.19,Withdrawal,2024-03-13,Cash withdrawal from ATM
702,2054,3482.09,Refund,2024-01-15,Refund for returned item
703,2053,3070.34,Payment,2023-10-19,Payment via credit card
704,6588,2895.19,Refund,2024-08-09,Refund for returned item
705,6964,3481.32,Purchase,2025-05-16,Purchase from grocery
706,3310,516.3,Deposit,2025-06-13,Check deposit
707,4795,3837.66,Payment,2025-07-11,Payment via cash
708,20,875.42,Deposit,2024-01-29,Check deposit
709,2036,2790.15,Payment,2024-02-17,Payment via mobile app
710,6843,1630.25,Payment,2024-04-07,Payment via cash
711,7601,1998.61,Purchase,2023-10-03,Purchase from clothing
712,4881,1807.61,Withdrawal,2024-06-12,Cash withdrawal from ATM
713,3984,4906.32,Purchase,2024-09-14,Purchase from electronics
714,2134,3349.66,Purchase,2024-04-02,Purchase from clothing
715,343,3489.01,Refund,2024-06-09,Refund for returned item
716,7435,3215.72,Payment,2025-06-17,Payment via cash
717,753,4750.82,Refund,2024-11-05,Refund for returned item
718,7786,2669.69,Refund,2024-10-26,Refund for returned item
719,8827,1845.27,Withdrawal,2025-01-14,Cash withdrawal from ATM
720,5255,1258.91,Withdrawal,2025-01-17,Cash withdrawal from ATM
721,3013,2318.91,Payment,2025-07-09,Payment via cash
722,2418,3843.78,Refund,2024-03-01,Refund for returned item
723,7873,2304.77,Refund,2024-10-04,Refund for returned item
724,9616,2021.02,Purchase,2024-04-13,Purchase from gas station
725,4821,380.32,Deposit,2024-09-22,Check deposit
726,187,4912.05,Withdrawal,2025-07-05,Cash withdrawal from ATM
727,4773,3215.2,Purchase,2024-12-11,Purchase from online store
728,5165,4274.41,Deposit,2024-01-16,Check deposit
729,1329,2515.51,Purchase,2024-10-07,Purchase from online store
730,3493,1694.36,Withdrawal,2025-06-22,Cash withdrawal from ATM
731,110,4649.67,Withdrawal,2025-07-15,Cash withdrawal from ATM
732,4933,3011.86,Purchase,2023-09-15,Purchase from gas station
733,6318,2145.41,Payment,2023-10-07,Payment via credit card
734,1283,1323.76,Withdrawal,2024-06-23,Cash withdrawal from ATM
735,6416,4748.36,Purchase,2025-06-25,Purchase from gas station
736,7090,474.88,Payment,2025-01-21,Payment via bank transfer
737,4027,1461.92,Withdrawal,2024-04-27,Cash withdrawal from ATM
738,6531,1948.9,Purchase,2023-12-24,Purchase from electronics
739,3971,4686.16,Withdrawal,2025-01-03,Cash withdrawal from ATM
740,5151,3134.25,Withdrawal,2025-04-08,Cash withdrawal from ATM
741,2231,1331.93,Purchase,2025-07-11,Purchase from clothing
742,5387,3283.0,Payment,2024-11-08,Payment via cash
743,464,2639.87,Refund,2024-09-03,Refund for returned item
744,3951,722.82,Payment,2025-07-23,Payment via cash
745,543,3628.42,Withdrawal,2023-11-24,Cash withdrawal from ATM
746,7356,793.22,Payment,2024-12-28,Payment via cash
747,8053,2978.83,Purchase,2023-10-24,Purchase from grocery
748,5961,3073.16,Deposit,2024-12-19,Check deposit
749,6110,4292.06,Payment,2025-05-13,Payment via cash
750,6868,3493.91,Deposit,2023-08-16,Check deposit
751,9234,1281.97,Payment,2024-03-25,Payment via mobile app
752,3869,3274.71,Purchase,2023-08-25,Purchase from coffee shop
753,7712,2831.61,Withdrawal,2023-08-22,Cash withdrawal from ATM
754,9959,3544.4,Refund,2025-01-16,Refund for returned item
755,783,2896.75,Withdrawal,2024-06-25,Cash withdrawal from ATM
756,9123,2766.26,Purchase,2024-01-24,Purchase from electronics
757,9733,2157.01,Withdrawal,2025-05-30,Cash withdrawal from ATM
758,7440,129.65,Payment,2024-03-30,Payment via cash
759,8448,1324.05,Refund,2025-06-18,Refund for returned item
760,1809,4133.02,Purchase,2025-07-11,Purchase from grocery
761,4860,3294.46,Deposit,2025-04-19,Check deposit
762,2023,4317.61,Purchase,2023-11-26,Purchase from gas station
763,1876,3385.36,Refund,2024-01-30,Refund for returned item
764,1943,3703.35,Withdrawal,2025-06-10,Cash withdrawal from ATM
765,1689,3490.22,Withdrawal,2023-12-06,Cash withdrawal from ATM
766,3278,1080.56,Deposit,2024-03-05,Check deposit
767,7196,1869.75,Deposit,2025-07-28,Check deposit
768,1489,436.8,Refund,2024-10-01,Refund for returned item
769,2267,3844.67,Refund,2025-06-11,Refund for returned item
770,4967,3306.75,Deposit,2025-03-13,Check deposit
771,5507,4665.46,Purchase,2025-06-28,Purchase from electronics
772,3254,2577.65,Refund,2025-06-07,Refund for returned item
773,9648,749.91,Refund,2023-09-17,Refund for returned item
