TRANSACTION_ID,CUST_ID,AMOUNT,TRANSACTION_TYPE,TRANSACTION_DATE,DESCRIPTION
411,1524,9033.79,Credit,2024-09-08,Day record change camera feel worry.
412,3673,9267.1,Debit,2020-08-20,Person within kid let check participant.
413,7647,2873.1,Withdrawal,2021-07-06,Traditional will thousand too capital.
414,8010,5315.6,Refund,2025-03-28,Seven see town run law capital sure capital.
415,1405,2616.13,Refund,2024-01-30,While carry vote crime.
416,6084,6874.4,Debit,2023-01-08,Professor family middle scientist bill science machine relate.
417,5302,3812.22,Withdrawal,2022-04-01,Big sound thing minute.
418,8163,1803.04,Withdrawal,2024-05-04,Then college research wrong site fear.
419,3714,5973.07,Transfer,2023-06-08,Sister story art.
420,3247,7495.29,Deposit,2022-12-17,Trip theory finally better impact somebody cup recently.
421,6437,6898.63,Refund,2023-07-11,Buy chair sell place magazine not true.
422,5630,9317.65,Transfer,2025-07-04,There camera question design employee tonight husband.
423,7097,3216.66,Refund,2025-02-02,Protect play record.
424,7069,4532.26,Transfer,2021-04-11,Expect ever situation any.
425,7651,8349.32,Debit,2024-06-10,Forward similar visit probably.
426,9522,8278.36,Withdrawal,2024-07-08,Put director collection.
427,8985,1980.67,Credit,2022-10-01,Data however letter go.
428,1274,1208.99,Transfer,2022-09-05,Movement finally right how.
429,7948,350.95,Credit,2025-02-13,Still western early present.
430,4952,5209.29,Transfer,2023-10-15,Perform order alone budget along.
431,6484,3595.2,Credit,2023-10-09,Year act imagine them day.
432,4439,9880.65,Transfer,2024-11-20,Stand suggest book.
433,8563,9140.78,Refund,2020-12-30,Defense industry sell education discussion argue.
434,1653,4166.21,Debit,2022-04-14,Discover candidate plan imagine heavy carry.
435,884,4460.66,Transfer,2022-02-07,Less they choose western his mind newspaper.
436,950,5995.23,Credit,2021-09-16,Listen leave movement see decision similar put.
437,7879,5606.98,Deposit,2023-09-01,Natural can likely responsibility study.
438,4312,8262.53,Credit,2022-03-24,Peace say visit mother over improve.
439,4178,3790.72,Deposit,2023-08-01,Arm without away rather certain notice radio.
440,4610,2435.88,Refund,2025-05-14,On main go occur just.
441,1106,6337.44,Deposit,2023-02-20,Democrat either show world someone tree.
442,3241,7772.11,Deposit,2025-01-23,I nor yeah.
443,5108,6265.31,Credit,2021-01-29,Response may carry every girl appear.
444,2263,2662.08,Deposit,2021-01-04,News answer community many pattern read.
445,2457,6011.7,Transfer,2025-01-28,Adult blood TV couple physical.
446,9031,3294.1,Credit,2024-04-09,Us senior hot loss alone.
447,2167,2867.0,Credit,2024-08-24,Standard hotel federal whose.
448,2178,6624.32,Credit,2022-07-04,Answer cold great interesting fine second.
449,88,5183.79,Transfer,2021-08-16,Station amount budget health.
450,304,7425.52,Debit,2023-06-03,Poor again than season defense month.
451,9344,7439.82,Transfer,2022-01-04,Chair least author piece.
452,5354,9218.34,Withdrawal,2023-09-09,Which reduce produce believe TV.
453,7255,4111.37,Transfer,2022-01-05,Within know form Republican theory tend but.
454,2008,2100.91,Credit,2024-06-14,Learn thought learn city sense media deep.
455,9964,2027.99,Transfer,2022-02-07,Position check billion win.
456,7258,4003.52,Refund,2023-05-28,Consumer you dinner word know plan.
457,2485,3494.14,Deposit,2025-05-11,Red after deal find president rule word.
458,2191,5056.92,Deposit,2021-05-11,Watch open others college blood.
459,9925,5521.11,Deposit,2023-01-07,Part miss conference ball.
460,5957,8573.26,Debit,2021-02-04,Admit state live.
461,525,1212.2,Debit,2021-04-01,She if remain memory.
462,1872,3734.65,Debit,2024-01-19,End against change hope.
463,6317,1070.53,Debit,2023-04-09,Suddenly believe police degree idea increase.
464,1055,6429.01,Withdrawal,2025-01-19,Great though watch whether.
465,4326,4937.12,Refund,2020-08-16,Result activity remain large.
466,1923,7706.66,Withdrawal,2022-07-10,Democrat thing old site thousand south away.
467,6180,368.07,Withdrawal,2022-10-12,Into successful treat.
468,4608,4310.07,Debit,2023-12-27,Environment then degree.
469,3763,8410.55,Transfer,2025-07-18,Large know bring group accept kid.
470,4298,738.64,Transfer,2021-07-29,Power college ever.
471,9282,4361.61,Transfer,2024-12-12,Almost stand compare many cover thank.
472,1317,7427.97,Withdrawal,2021-05-01,Station scene employee white professional.
473,4496,5639.49,Deposit,2024-06-23,Those edge avoid you get.
474,503,6042.0,Withdrawal,2021-10-20,For happen or memory occur term bring very.
475,3524,6894.46,Credit,2023-09-05,Town receive foot crime remember person join detail.
476,6007,6119.61,Debit,2021-06-25,Industry wish clearly because feeling exist.
477,4407,7568.8,Withdrawal,2023-04-29,Vote it family factor.
478,6364,9816.45,Deposit,2022-08-23,Tough establish help me side west.
479,3337,9969.64,Transfer,2024-03-18,Often chance understand a.
480,5833,8295.04,Deposit,2022-02-20,Child start yeah trouble without mission.
481,3824,6294.83,Credit,2022-05-06,Design administration process represent.
482,9873,8216.02,Debit,2023-07-08,Really cause matter music want course need.
483,4249,2740.06,Deposit,2023-02-16,Often relationship yourself smile series.
484,6807,4263.34,Debit,2020-10-01,Authority establish reflect would heavy floor.
485,8371,1822.51,Transfer,2023-04-28,Organization bank style several ground against so.
486,1172,8761.72,Transfer,2021-11-12,Power turn environmental fire.
487,1683,5423.07,Deposit,2023-05-14,Season institution eight order.
488,2861,7095.76,Refund,2025-02-13,Choice so protect power.
489,6159,5594.1,Debit,2023-11-12,Friend debate truth agency evening mention.
490,3255,1062.46,Debit,2023-03-22,Work room each pressure difficult.
491,2731,8951.92,Withdrawal,2025-04-22,Discussion call mouth daughter politics structure.
492,7738,5543.56,Debit,2022-05-21,Music pick so throughout require later ball.
493,9665,4266.09,Transfer,2024-06-13,Budget customer remember quality assume rule up allow.
494,9684,9281.3,Transfer,2023-03-12,Low bar almost start teach test.
495,4248,2717.27,Transfer,2024-12-02,Tree budget model will such three degree.
496,3094,1242.56,Debit,2024-09-08,Job prepare box allow.
497,8257,5761.77,Credit,2022-05-04,Above skin five collection possible at.
498,8578,7602.36,Credit,2022-05-15,Such simple risk piece modern successful line.
499,1923,5217.13,Refund,2025-05-04,College true animal million voice.
500,8157,3043.9,Deposit,2024-06-19,Talk once safe write whatever list fish remember.
501,2018,1082.7,Withdrawal,2022-12-12,Throw behind call his instead author modern.
502,6048,7816.86,Refund,2022-12-10,View view worry group because rest.
503,2160,9155.62,Credit,2022-07-04,Analysis grow morning interesting when future she most.
504,9107,1352.58,Credit,2021-08-07,Room power leave money.
505,6547,13.56,Refund,2024-02-25,Media figure create wish music never.
506,4613,3141.06,Withdrawal,2025-01-31,Get full word live end whether.
507,6760,8658.46,Transfer,2020-08-11,Each city large medical water.
508,574,8513.55,Transfer,2020-11-29,Reveal else law that.
509,7410,6854.96,Deposit,2021-12-13,Ten product of compare.
510,1714,7058.53,Transfer,2021-01-14,Same enough agree four bit.
511,7578,1834.06,Refund,2023-03-11,Project doctor campaign see fine program not.
512,2809,2079.35,Debit,2022-07-21,Rock professor during picture partner.
513,105,5644.9,Refund,2024-06-10,Off until sort.
514,298,7150.24,Withdrawal,2023-10-01,Power baby believe.
515,7076,9103.2,Refund,2024-06-04,Majority show so could never already hundred director.
516,9216,6335.46,Transfer,2020-09-10,Good gas agency collection help yourself.
517,2589,2773.95,Transfer,2022-05-11,Investment spring sound event usually much answer possible.
518,4234,3780.37,Credit,2025-03-19,Occur rich line walk.
519,7491,3876.85,Withdrawal,2024-11-12,Why some short compare.
520,8245,6288.89,Debit,2022-06-20,Break red ability campaign.
521,297,7238.29,Withdrawal,2025-04-12,Others increase huge wear show kid area name.
522,9626,5291.52,Withdrawal,2021-02-05,Make energy by about.
523,59,4404.47,Debit,2022-04-06,Big food concern way western degree environmental.
524,26,6402.28,Deposit,2024-09-22,Family cultural radio enter over fear strong.
525,8543,4156.56,Credit,2021-10-07,Woman economy family to staff military.
526,9904,866.62,Transfer,2021-10-07,Chance stand middle almost product.
527,2597,6384.79,Refund,2021-11-10,Mind guy laugh together training.
528,5248,3383.48,Credit,2023-12-20,Call understand section front until million such.
529,4724,3175.55,Credit,2024-03-19,International before spend attorney.
530,4634,3194.9,Refund,2024-03-29,Say region market support time many cost.
531,1996,8920.9,Transfer,2023-02-18,Real arrive pay sometimes.
532,1982,8322.26,Refund,2020-08-18,Lot again catch strategy mother send cultural.
533,7940,3156.78,Withdrawal,2023-03-08,Knowledge grow great strategy laugh.
534,7172,65.49,Withdrawal,2023-09-05,Program trouble entire manage live.
535,5111,5053.98,Refund,2024-12-17,Off development adult particular.
536,7503,6304.68,Withdrawal,2021-11-03,Wall hear with she assume want hold.
537,4831,5368.65,Refund,2024-09-27,Set rock weight receive.
538,2926,4293.15,Debit,2022-05-01,Financial box he garden quickly I phone.
539,7300,1134.4,Debit,2023-05-11,Building might phone whose sort continue form.
540,1395,6774.09,Transfer,2022-09-12,Value do unit.
541,5794,9054.91,Transfer,2024-03-02,Show approach community easy although professor save present.
542,8142,1654.86,Credit,2023-03-03,Husband yeah me somebody.
543,2622,7572.87,Withdrawal,2020-09-16,Itself walk plant late growth event.
544,4572,3439.1,Credit,2022-08-20,Professional news environmental final single social not.
545,4877,4891.55,Credit,2021-11-19,Learn into senior never phone.
546,8292,9292.0,Withdrawal,2022-04-17,Guess model four garden show drive.
547,6444,5255.97,Transfer,2021-09-13,Experience few subject.
548,33,7316.58,Withdrawal,2021-03-07,Short few over central civil send realize system.
549,2550,6931.1,Debit,2021-10-10,Sort down situation practice real fast.
550,4953,876.55,Withdrawal,2021-01-26,Well join trouble Mr.
551,1422,4481.83,Debit,2021-05-08,Police subject individual should.
552,4845,7214.01,Transfer,2025-06-27,Think exactly throw marriage girl space.
553,2916,9320.74,Refund,2024-03-12,Thank especially animal happy.
554,5982,6660.11,Transfer,2024-07-07,Truth common move attorney environment structure.
555,6232,7141.43,Transfer,2021-11-28,Police exist example travel class real necessary.
556,186,8096.97,Withdrawal,2023-08-05,Clear laugh individual rule writer medical soon.
557,8831,5531.93,Transfer,2023-01-13,On develop consumer.
558,5632,811.5,Deposit,2022-06-23,Back degree to such TV budget Mrs find.
559,5268,2061.41,Withdrawal,2020-08-04,Clearly north common test likely happen.
560,6625,6675.04,Deposit,2022-08-07,Several machine environment professor sure interesting young travel.
561,4429,2837.15,Debit,2023-11-09,Above card letter theory.
562,6850,85.58,Refund,2024-11-20,Value responsibility civil third far.
563,5213,4279.85,Credit,2022-02-08,Argue couple campaign large state sit money.
564,1611,7506.46,Refund,2022-07-29,Day general still everyone drop.
565,1128,8833.88,Transfer,2021-12-08,Heart across soldier day.
566,3400,5332.01,Deposit,2021-05-11,Behavior yourself list.
567,7972,3008.04,Deposit,2025-02-19,Evidence bar act one.
568,6854,8977.44,Transfer,2022-08-28,Foreign assume some Mr.
569,3403,3486.36,Credit,2024-02-24,Media prevent organization house recent early of.
570,1224,7322.61,Withdrawal,2020-10-02,Call reality administration age among risk we nothing.
571,3654,8989.08,Deposit,2023-01-03,Option option organization human charge under financial.
572,3920,1981.59,Credit,2024-08-19,Size project large million character worry.
573,5548,5716.75,Credit,2021-10-31,Day too him teach.
574,2476,805.6,Refund,2023-04-20,Scientist course best century.
575,4777,6503.09,Withdrawal,2021-02-26,Onto during south tend.
576,1127,7744.84,Withdrawal,2020-11-29,Your only star information on top leg.
577,5940,1484.47,Refund,2021-09-16,Senior adult continue sea.
578,5253,6581.76,Withdrawal,2025-01-03,Research fast close evidence authority order.
579,4193,8159.27,Transfer,2021-11-21,My middle chance few answer name.
580,8145,6122.37,Refund,2021-10-28,Check reality cost movement music show dream.
581,4163,2702.25,Credit,2023-09-22,Who at piece increase heavy season.
582,8713,7455.2,Withdrawal,2023-11-25,Total from grow.
583,7357,4506.17,Debit,2020-12-29,Brother particularly maintain.
584,7625,2644.03,Refund,2022-12-01,Shoulder enjoy old box suddenly wrong.
585,5123,328.3,Transfer,2023-10-07,Everything remember analysis job walk know.
586,6990,8400.69,Debit,2021-10-27,Campaign feeling spend four.
587,7529,1150.26,Transfer,2024-03-20,Whether true all phone inside real.
588,7347,8964.98,Debit,2024-07-27,Decision sell large ahead this.
589,453,6955.39,Withdrawal,2024-11-27,Your rest cell interview doctor beat new.
590,4386,6686.87,Debit,2023-10-16,Cost population light.
591,2353,4665.18,Deposit,2024-12-09,Bill food finish poor leave above certainly.
592,9561,7685.29,Credit,2022-06-18,Impact land their sing certain only western.
593,6767,2975.75,Transfer,2024-06-22,Break visit minute.
594,2664,3389.53,Refund,2025-03-21,Put public board task look.
595,8691,9265.51,Credit,2024-02-20,American manager attorney.
596,955,7089.91,Debit,2023-09-17,Rich lay too own identify issue.
597,7999,9781.8,Refund,2022-11-11,Ten office audience yet baby think either try.
598,5950,611.97,Transfer,2020-12-01,Region possible career type work husband.
599,6586,3061.4,Withdrawal,2023-09-03,Film area administration building coach.
600,4308,5108.61,Credit,2021-01-21,South result central event.
601,1122,2919.79,Deposit,2023-03-25,Difference us find page although want.
602,5337,4823.59,Credit,2021-01-15,Safe herself indicate piece anything.
603,2449,7857.89,Transfer,2024-09-22,Quite development you reduce.
604,5756,7132.57,Withdrawal,2023-03-31,Above senior structure.
605,2310,3222.02,Credit,2022-12-13,Own worry lawyer sea buy.
606,7397,6971.76,Withdrawal,2022-03-22,Product rule particular piece.
607,2034,4861.87,Withdrawal,2022-09-24,Yes together shake suddenly.
608,1,6195.71,Transfer,2021-05-15,Crime reflect maintain.
609,5105,747.24,Credit,2025-04-18,Interview church remain.
610,2442,9879.66,Deposit,2022-08-17,Hospital charge surface.
611,6319,1924.25,Transfer,2025-07-19,Difference culture describe protect.
612,3086,5100.68,Withdrawal,2022-09-13,Radio leg the different ask movie vote.
